Date,Product ID,Store ID,Stock Quantity,Reorder Needed
2023-06-18,P087,S008,39,No
2023-01-07,P045,S032,70,No
2023-11-22,P047,S021,71,No
2023-05-13,P081,S011,79,No
2023-07-18,P058,S040,49,No
2023-08-27,P032,S038,100,No
2023-10-27,P092,S020,13,Yes
2023-05-23,P021,S032,66,No
2023-06-02,P063,S038,20,No
2023-04-07,P092,S003,48,No
2023-12-04,P010,S049,86,No
2023-06-22,P085,S029,70,No
2023-03-05,P001,S003,116,No
2023-12-19,P070,S029,125,No
2023-10-22,P047,S041,137,No
2023-10-09,P079,S044,42,No
2023-11-29,P044,S007,86,No
2023-02-23,P011,S019,150,No
2023-12-18,P004,S004,31,No
2023-05-08,P085,S041,6,Yes
2023-08-08,P056,S018,109,No
2023-11-06,P080,S029,25,No
2023-12-29,P088,S007,91,No
2023-08-10,P088,S002,139,No
2023-09-04,P044,S014,123,No
2023-08-10,P057,S007,121,No
2023-07-17,P020,S027,129,No
2023-08-31,P078,S044,142,No
2023-06-07,P047,S030,9,Yes
2023-09-17,P030,S019,83,No
2023-01-14,P047,S043,116,No
2023-01-18,P036,S011,8,Yes
2023-07-11,P019,S046,110,No
2023-09-27,P013,S009,91,No
2023-10-27,P076,S021,107,No
2023-11-20,P038,S021,144,No
2023-11-17,P077,S028,148,No
2023-05-22,P091,S028,32,No
2023-08-28,P017,S045,130,No
2023-09-03,P090,S010,103,No
2023-08-08,P015,S001,111,No
2023-10-26,P022,S010,4,Yes
2023-12-14,P070,S004,23,No
2023-10-02,P082,S038,99,No
2023-08-08,P070,S050,73,No
2023-07-27,P030,S050,80,No
2023-10-30,P022,S012,4,Yes
2023-01-02,P039,S048,32,No
2023-02-05,P009,S008,59,No
2023-02-25,P022,S049,144,No
2023-05-25,P039,S020,78,No
2023-09-13,P016,S012,116,No
2023-11-12,P055,S006,117,No
2023-05-13,P062,S027,108,No
2023-08-19,P086,S021,123,No
2023-08-23,P016,S003,52,No
2023-06-06,P085,S007,50,No
2023-02-05,P048,S005,28,No
2023-03-11,P071,S044,3,Yes
2023-02-17,P075,S040,87,No
2023-10-19,P023,S040,75,No
2023-10-17,P051,S044,37,No
2023-05-12,P023,S033,87,No
2023-04-16,P080,S008,15,Yes
2023-01-30,P042,S046,66,No
2023-10-02,P078,S020,78,No
2023-12-04,P100,S032,118,No
2023-01-08,P026,S003,133,No
2023-09-19,P014,S020,57,No
2023-08-13,P084,S010,81,No
2023-01-18,P094,S002,52,No
2023-01-09,P064,S045,45,No
2023-10-10,P078,S032,138,No
2023-07-16,P098,S048,75,No
2023-01-18,P003,S008,22,No
2023-05-08,P023,S035,35,No
2023-04-14,P064,S039,64,No
2023-12-31,P059,S045,106,No
2023-10-23,P035,S028,121,No
2023-12-01,P006,S031,149,No
2023-02-16,P006,S050,38,No
2023-01-16,P051,S035,86,No
2023-05-16,P060,S018,82,No
2023-05-18,P098,S027,46,No
2023-08-13,P073,S019,144,No
2023-04-02,P023,S021,98,No
2023-10-15,P029,S029,147,No
2023-11-19,P002,S020,55,No
2023-11-17,P071,S027,6,Yes
2023-12-15,P023,S029,37,No
2023-09-20,P051,S044,133,No
2023-10-28,P079,S001,69,No
2023-11-22,P062,S038,101,No
2023-11-11,P007,S033,133,No
2023-10-07,P037,S024,17,Yes
2023-01-02,P052,S037,79,No
2023-12-31,P016,S042,13,Yes
2023-03-08,P098,S006,37,No
2023-02-13,P078,S040,53,No
2023-11-27,P030,S022,48,No
2023-02-10,P061,S023,48,No
2023-06-25,P057,S007,118,No
2023-05-18,P021,S034,1,Yes
2023-01-27,P088,S032,116,No
2023-05-30,P026,S036,28,No
2023-12-10,P054,S006,79,No
2023-03-08,P083,S012,50,No
2023-11-19,P014,S033,35,No
2023-08-22,P005,S038,105,No
2023-06-16,P090,S042,21,No
2023-07-26,P077,S012,34,No
2023-02-17,P052,S004,26,No
2023-04-16,P069,S031,97,No
2023-05-08,P021,S012,116,No
2023-02-13,P065,S027,0,Yes
2023-05-12,P026,S023,10,Yes
2023-09-16,P004,S021,72,No
2023-03-10,P058,S030,86,No
2023-04-18,P035,S011,48,No
2023-03-06,P022,S019,83,No
2023-11-08,P084,S006,28,No
2023-08-27,P008,S005,149,No
2023-07-11,P045,S020,23,No
2023-01-05,P022,S037,88,No
2023-03-30,P028,S007,0,Yes
2023-04-02,P063,S048,99,No
2023-08-25,P096,S002,41,No
2023-12-15,P049,S024,108,No
2023-07-11,P046,S011,1,Yes
2023-07-07,P075,S036,109,No
2023-02-16,P094,S015,30,No
2023-07-08,P079,S020,88,No
2023-09-22,P050,S023,90,No
2023-09-29,P084,S001,51,No
2023-07-17,P040,S030,48,No
2023-09-16,P093,S042,93,No
2023-11-06,P024,S032,68,No
2023-11-12,P086,S028,22,No
2023-05-12,P052,S050,88,No
2023-06-20,P077,S048,76,No
2023-12-17,P068,S024,48,No
2023-07-18,P078,S044,114,No
2023-12-24,P048,S029,117,No
2023-02-03,P049,S033,35,No
2023-05-12,P006,S009,102,No
2023-04-17,P079,S016,85,No
2023-07-28,P065,S025,145,No
2023-05-02,P013,S020,42,No
2023-06-18,P034,S039,47,No
2023-07-02,P067,S011,43,No
2023-08-15,P025,S012,32,No
2023-10-23,P088,S048,149,No
2023-01-20,P085,S042,44,No
2023-12-14,P013,S030,104,No
2023-11-06,P079,S045,139,No
2023-12-03,P023,S037,15,Yes
2023-11-07,P077,S043,106,No
2023-08-26,P094,S045,78,No
2023-08-23,P002,S012,138,No
2023-03-17,P050,S025,149,No
2023-08-26,P044,S007,147,No
2023-02-24,P072,S035,66,No
2023-01-05,P064,S004,70,No
2023-03-06,P089,S029,105,No
2023-08-20,P063,S012,127,No
2023-03-15,P012,S007,23,No
2023-07-03,P002,S019,141,No
2023-02-19,P079,S037,98,No
2023-06-24,P058,S020,59,No
2023-04-07,P027,S049,97,No
2023-01-23,P084,S010,37,No
2023-05-24,P033,S029,15,Yes
2023-10-28,P054,S044,2,Yes
2023-03-04,P046,S038,137,No
2023-07-07,P032,S048,75,No
2023-05-27,P080,S038,141,No
2023-02-05,P091,S019,49,No
2023-02-02,P047,S017,133,No
2023-12-28,P009,S020,57,No
2023-08-28,P016,S033,38,No
2023-08-01,P040,S032,6,Yes
2023-04-29,P090,S005,113,No
2023-03-27,P063,S021,146,No
2023-02-21,P037,S038,52,No
2023-11-19,P023,S041,140,No
2023-06-07,P010,S009,116,No
2023-05-11,P019,S040,98,No
2023-07-03,P014,S017,104,No
2023-01-18,P051,S047,40,No
2023-12-05,P053,S038,132,No
2023-05-01,P095,S028,36,No
2023-08-02,P095,S029,87,No
2023-03-26,P060,S033,75,No
2023-05-14,P010,S032,73,No
2023-09-02,P029,S031,19,Yes
2023-03-21,P015,S022,38,No
2023-07-02,P084,S042,112,No
2023-07-16,P049,S047,149,No
2023-01-06,P001,S005,35,No
2023-11-11,P062,S031,38,No
2023-12-21,P076,S042,118,No
2023-06-07,P034,S025,10,Yes
2023-11-14,P007,S026,95,No
2023-12-20,P085,S037,65,No
2023-07-07,P032,S014,13,Yes
2023-10-16,P012,S014,65,No
2023-02-10,P060,S036,128,No
2023-05-30,P058,S004,101,No
2023-05-17,P021,S016,38,No
2023-08-09,P066,S041,37,No
2023-11-10,P040,S004,142,No
2023-02-11,P030,S006,82,No
2023-05-23,P054,S031,146,No
2023-05-13,P049,S021,110,No
2023-06-26,P038,S017,24,No
2023-03-10,P017,S032,138,No
2023-02-01,P024,S040,92,No
2023-12-27,P032,S002,17,Yes
2023-07-05,P008,S019,28,No
2023-04-10,P083,S007,121,No
2023-10-13,P002,S040,1,Yes
2023-05-11,P051,S028,56,No
2023-12-08,P036,S044,50,No
2023-08-22,P047,S015,92,No
2023-10-15,P061,S003,16,Yes
2023-05-25,P024,S046,133,No
2023-03-11,P046,S015,2,Yes
2023-10-04,P020,S028,6,Yes
2023-12-27,P088,S049,118,No
2023-03-20,P002,S035,129,No
2023-01-04,P009,S043,106,No
2023-03-09,P007,S025,149,No
2023-04-16,P008,S020,80,No
2023-05-08,P007,S004,54,No
2023-03-16,P025,S025,51,No
2023-11-10,P060,S008,19,Yes
2023-09-16,P058,S044,72,No
2023-06-24,P028,S007,113,No
2023-03-29,P077,S038,67,No
2023-10-21,P013,S034,25,No
2023-04-23,P037,S036,0,Yes
2023-04-01,P097,S046,27,No
2023-08-20,P039,S040,59,No
2023-08-28,P062,S024,44,No
2023-12-19,P093,S048,115,No
2023-03-15,P060,S014,31,No
2023-06-30,P001,S044,97,No
2023-11-18,P028,S023,145,No
2023-03-31,P091,S038,145,No
2023-05-17,P092,S002,56,No
2023-07-26,P070,S031,6,Yes
2023-03-27,P049,S046,117,No
2023-06-11,P090,S041,84,No
2023-03-16,P099,S016,43,No
2023-04-11,P037,S015,31,No
2023-05-31,P056,S015,128,No
2023-05-30,P038,S007,18,Yes
2023-04-13,P071,S022,59,No
2023-06-12,P006,S026,136,No
2023-10-31,P089,S041,76,No
2023-03-16,P049,S013,135,No
2023-04-24,P068,S046,14,Yes
2023-01-14,P085,S033,140,No
2023-10-29,P030,S002,62,No
2023-02-24,P003,S019,0,Yes
2023-11-20,P086,S023,136,No
2023-10-02,P040,S046,142,No
2023-03-23,P037,S033,141,No
2023-05-18,P081,S017,144,No
2023-05-19,P097,S037,101,No
2023-12-03,P043,S031,81,No
2023-04-24,P067,S026,50,No
2023-11-05,P001,S012,74,No
2023-10-08,P002,S012,86,No
2023-07-26,P071,S040,118,No
2023-01-14,P033,S042,105,No
2023-07-26,P099,S008,130,No
2023-02-03,P046,S011,16,Yes
2023-02-15,P040,S031,81,No
2023-12-17,P062,S027,65,No
2023-06-23,P045,S050,34,No
2023-04-14,P091,S049,71,No
2023-04-01,P091,S046,100,No
2023-12-02,P020,S007,103,No
2023-04-05,P038,S017,94,No
2023-09-07,P085,S030,86,No
2023-11-20,P068,S040,142,No
2023-12-29,P041,S019,119,No
2023-12-21,P037,S022,13,Yes
2023-08-20,P011,S049,19,Yes
2023-09-26,P093,S007,12,Yes
2023-01-06,P058,S035,22,No
2023-07-29,P082,S025,8,Yes
2023-08-30,P058,S047,115,No
2023-03-04,P008,S021,112,No
2023-06-05,P038,S008,140,No
2023-05-17,P097,S025,140,No
2023-12-18,P009,S047,91,No
2023-09-12,P016,S029,34,No
2023-08-09,P095,S009,129,No
2023-05-04,P051,S045,40,No
2023-12-21,P026,S033,13,Yes
2023-11-29,P089,S043,7,Yes
2023-10-20,P022,S007,148,No
2023-10-04,P018,S042,95,No
2023-12-31,P053,S007,86,No
2023-04-14,P095,S049,57,No
2023-07-12,P085,S025,7,Yes
2023-09-17,P095,S020,17,Yes
2023-10-27,P072,S009,67,No
2023-07-01,P029,S008,144,No
2023-07-24,P055,S031,34,No
2023-05-01,P092,S009,2,Yes
2023-02-27,P072,S021,36,No
2023-03-16,P016,S049,131,No
2023-04-24,P073,S019,98,No
2023-12-10,P078,S049,145,No
2023-01-01,P097,S007,45,No
2023-12-22,P099,S011,75,No
2023-08-26,P079,S018,42,No
2023-02-06,P063,S024,104,No
2023-05-25,P098,S035,75,No
2023-03-23,P099,S013,36,No
2023-09-16,P080,S042,88,No
2023-05-11,P053,S006,89,No
2023-01-02,P057,S028,82,No
2023-08-21,P016,S008,52,No
2023-03-10,P031,S011,6,Yes
2023-10-19,P071,S002,62,No
2023-08-14,P030,S031,25,No
2023-05-01,P050,S038,100,No
2023-11-21,P021,S021,97,No
2023-08-01,P066,S043,15,Yes
2023-09-24,P064,S034,114,No
2023-10-23,P074,S001,73,No
2023-01-17,P098,S021,103,No
2023-12-07,P082,S011,131,No
2023-01-28,P091,S037,116,No
2023-12-30,P064,S020,77,No
2023-01-04,P044,S033,82,No
2023-03-15,P091,S038,46,No
2023-03-11,P092,S045,21,No
2023-12-20,P066,S008,145,No
2023-02-02,P058,S037,6,Yes
2023-11-14,P073,S015,111,No
2023-05-17,P060,S028,74,No
2023-12-31,P047,S012,5,Yes
2023-09-10,P098,S004,26,No
2023-10-02,P074,S045,134,No
2023-05-13,P066,S018,149,No
2023-06-25,P076,S008,69,No
2023-02-23,P095,S047,67,No
2023-06-05,P088,S027,69,No
2023-11-06,P015,S048,63,No
2023-09-11,P083,S034,69,No
2023-04-25,P037,S046,95,No
2023-04-27,P053,S019,23,No
2023-02-06,P055,S041,42,No
2023-11-23,P057,S035,121,No
2023-02-28,P048,S018,37,No
2023-12-06,P077,S045,48,No
2023-09-21,P065,S021,57,No
2023-12-15,P080,S038,9,Yes
2023-09-09,P091,S024,60,No
2023-06-14,P008,S044,76,No
2023-04-29,P014,S019,149,No
2023-03-12,P010,S020,105,No
2023-02-01,P075,S041,96,No
2023-06-16,P059,S050,146,No
2023-10-26,P028,S011,3,Yes
2023-12-24,P049,S018,67,No
2023-07-07,P034,S017,20,No
2023-07-12,P051,S004,76,No
2023-02-27,P017,S014,54,No
2023-03-12,P087,S032,99,No
2023-02-24,P004,S039,82,No
2023-12-31,P098,S009,1,Yes
2023-06-09,P098,S002,63,No
2023-05-08,P027,S026,136,No
2023-09-18,P026,S008,59,No
2023-09-11,P085,S030,11,Yes
2023-05-19,P020,S008,121,No
2023-11-01,P052,S020,103,No
2023-03-02,P080,S038,4,Yes
2023-05-07,P025,S027,71,No
2023-02-04,P063,S040,146,No
2023-09-21,P001,S040,116,No
2023-10-10,P015,S031,72,No
2023-04-07,P017,S008,50,No
2023-05-22,P066,S022,120,No
2023-05-04,P057,S022,8,Yes
2023-12-14,P086,S025,5,Yes
2023-07-14,P085,S029,36,No
2023-10-23,P044,S009,97,No
2023-02-04,P100,S018,127,No
2023-11-06,P085,S040,45,No
2023-02-28,P043,S039,25,No
2023-02-03,P024,S043,8,Yes
2023-11-24,P077,S025,119,No
2023-04-23,P068,S017,30,No
2023-12-31,P095,S048,93,No
2023-01-10,P060,S012,0,Yes
2023-12-19,P058,S004,63,No
2023-01-08,P023,S043,21,No
2023-05-22,P058,S024,47,No
2023-10-24,P016,S044,45,No
2023-08-22,P051,S041,79,No
2023-06-25,P026,S032,104,No
2023-06-17,P022,S039,42,No
2023-12-25,P001,S037,77,No
2023-05-14,P093,S048,104,No
2023-05-28,P088,S023,113,No
2023-12-16,P063,S037,10,Yes
2023-12-10,P022,S048,106,No
2023-04-10,P089,S018,11,Yes
2023-03-14,P014,S043,67,No
2023-05-30,P027,S002,52,No
2023-02-01,P098,S006,147,No
2023-08-11,P009,S037,107,No
2023-05-18,P004,S025,118,No
2023-10-03,P036,S003,8,Yes
2023-11-04,P080,S050,26,No
2023-10-12,P027,S014,35,No
2023-12-07,P046,S023,15,Yes
2023-05-02,P082,S013,142,No
2023-07-06,P023,S044,39,No
2023-02-16,P031,S024,88,No
2023-03-26,P085,S033,89,No
2023-08-24,P023,S046,111,No
2023-10-29,P078,S043,123,No
2023-09-10,P032,S031,57,No
2023-12-30,P069,S040,88,No
2023-12-02,P006,S014,104,No
2023-08-18,P049,S015,98,No
2023-06-26,P047,S003,55,No
2023-06-30,P045,S009,96,No
2023-11-02,P035,S022,59,No
2023-03-20,P066,S049,14,Yes
2023-04-27,P041,S020,83,No
2023-10-28,P075,S013,58,No
2023-04-09,P023,S030,96,No
2023-03-22,P053,S034,3,Yes
2023-05-12,P062,S034,66,No
2023-11-02,P056,S039,127,No
2023-04-28,P026,S050,132,No
2023-06-15,P096,S034,54,No
2023-03-28,P096,S049,133,No
2023-05-02,P019,S046,124,No
2023-11-16,P084,S047,136,No
2023-05-30,P080,S026,90,No
2023-03-23,P092,S012,102,No
2023-04-12,P003,S007,9,Yes
2023-11-14,P057,S009,11,Yes
2023-09-06,P067,S020,104,No
2023-02-18,P009,S002,23,No
2023-04-29,P027,S012,88,No
2023-03-27,P023,S001,6,Yes
2023-04-14,P013,S013,103,No
2023-02-17,P046,S032,75,No
2023-01-29,P078,S044,38,No
2023-02-12,P007,S034,21,No
2023-03-29,P064,S009,102,No
2023-05-25,P073,S031,85,No
2023-01-08,P016,S008,3,Yes
2023-06-22,P026,S018,18,Yes
2023-07-07,P026,S025,120,No
2023-08-30,P068,S025,1,Yes
2023-12-02,P056,S023,19,Yes
2023-01-18,P015,S040,82,No
2023-10-08,P032,S034,38,No
2023-12-05,P015,S019,23,No
2023-02-18,P016,S024,5,Yes
2023-06-12,P065,S042,34,No
2023-07-17,P030,S030,138,No
2023-01-29,P002,S025,51,No
2023-06-24,P017,S017,6,Yes
2023-10-21,P079,S039,51,No
2023-06-28,P022,S028,19,Yes
2023-10-21,P041,S050,57,No
2023-10-23,P100,S036,15,Yes
2023-12-18,P010,S014,56,No
2023-01-28,P052,S024,10,Yes
2023-03-30,P091,S009,90,No
2023-05-25,P054,S005,102,No
2023-09-11,P068,S018,87,No
2023-11-30,P079,S050,41,No
2023-06-29,P004,S021,46,No
2023-02-06,P046,S026,93,No
2023-09-29,P006,S031,39,No
2023-07-15,P011,S049,61,No
2023-04-15,P057,S039,33,No
2023-04-28,P020,S040,5,Yes
2023-11-19,P057,S049,49,No
2023-05-11,P084,S015,34,No
2023-05-30,P032,S027,131,No
2023-03-02,P023,S024,119,No
2023-06-08,P098,S047,15,Yes
2023-03-24,P045,S026,34,No
2023-01-06,P023,S001,55,No
2023-11-21,P050,S046,51,No
2023-03-05,P010,S018,9,Yes
2023-06-14,P085,S014,121,No
2023-09-04,P069,S014,49,No
2023-03-25,P100,S045,100,No
2023-10-20,P024,S006,11,Yes
2023-03-02,P067,S021,85,No
2023-06-16,P065,S050,114,No
2023-01-28,P010,S025,117,No
2023-01-02,P054,S035,10,Yes
2023-07-05,P024,S038,100,No
2023-08-23,P097,S029,18,Yes
2023-10-05,P044,S017,44,No
2023-01-24,P015,S020,83,No
2023-07-11,P041,S025,99,No
2023-07-22,P085,S041,119,No
2023-07-26,P032,S004,63,No
2023-10-16,P070,S034,137,No
2023-01-01,P078,S035,145,No
2023-04-19,P047,S047,129,No
2023-12-20,P030,S030,100,No
2023-02-13,P011,S028,71,No
2023-06-09,P040,S044,41,No
2023-09-13,P091,S015,89,No
2023-11-17,P067,S010,98,No
2023-12-21,P055,S016,94,No
2023-03-14,P029,S006,35,No
2023-07-27,P063,S023,3,Yes
2023-11-30,P087,S031,44,No
2023-06-08,P094,S041,41,No
2023-09-11,P046,S037,146,No
2023-04-26,P092,S031,150,No
2023-06-12,P062,S003,127,No
2023-03-06,P013,S022,34,No
2023-01-10,P061,S004,28,No
2023-04-28,P042,S021,46,No
2023-05-30,P035,S003,80,No
2023-05-17,P063,S030,136,No
2023-10-18,P085,S040,44,No
2023-11-11,P021,S035,115,No
2023-06-01,P075,S025,112,No
2023-09-30,P028,S025,36,No
2023-11-12,P024,S025,60,No
2023-01-01,P023,S034,93,No
2023-10-30,P095,S046,116,No
2023-07-10,P068,S048,72,No
2023-06-24,P025,S004,141,No
2023-05-13,P008,S006,91,No
2023-02-22,P008,S016,13,Yes
2023-05-18,P082,S044,42,No
2023-01-20,P040,S021,37,No
2023-01-23,P005,S006,58,No
2023-01-20,P090,S020,17,Yes
2023-02-05,P051,S013,88,No
2023-02-10,P034,S042,38,No
2023-11-08,P052,S043,146,No
2023-08-30,P098,S013,150,No
2023-06-02,P079,S015,26,No
2023-06-05,P027,S021,57,No
2023-01-31,P095,S033,89,No
2023-04-07,P064,S008,34,No
2023-08-14,P019,S005,142,No
2023-04-03,P082,S025,50,No
2023-12-14,P076,S028,62,No
2023-03-14,P071,S012,20,No
2023-05-23,P041,S003,64,No
2023-08-24,P078,S023,58,No
2023-03-18,P017,S004,40,No
2023-08-11,P007,S016,146,No
2023-09-02,P045,S002,140,No
2023-01-11,P007,S013,23,No
2023-03-13,P079,S050,19,Yes
2023-01-08,P071,S015,64,No
2023-03-22,P060,S050,146,No
2023-10-29,P012,S044,138,No
2023-03-01,P013,S025,123,No
2023-10-06,P064,S013,80,No
2023-01-06,P095,S050,149,No
2023-02-10,P012,S008,114,No
2023-03-24,P071,S028,58,No
2023-12-22,P027,S022,135,No
2023-11-18,P027,S045,17,Yes
2023-07-25,P072,S046,146,No
2023-12-04,P100,S008,10,Yes
2023-09-24,P020,S010,45,No
2023-10-07,P053,S015,98,No
2023-05-29,P074,S036,72,No
2023-12-17,P046,S010,128,No
2023-02-23,P038,S046,84,No
2023-11-04,P019,S007,15,Yes
2023-08-11,P091,S014,81,No
2023-01-01,P044,S026,54,No
2023-07-16,P048,S046,119,No
2023-07-23,P096,S024,45,No
2023-03-19,P083,S025,105,No
2023-09-22,P097,S008,69,No
2023-05-11,P047,S026,118,No
2023-10-07,P088,S036,34,No
2023-02-06,P005,S022,138,No
2023-10-23,P042,S048,108,No
2023-03-10,P005,S007,128,No
2023-10-12,P089,S039,49,No
2023-01-08,P030,S002,116,No
2023-11-28,P012,S012,117,No
2023-04-16,P051,S017,121,No
2023-07-06,P083,S040,0,Yes
2023-07-24,P015,S005,149,No
2023-06-25,P002,S035,42,No
2023-04-11,P097,S050,27,No
2023-01-27,P038,S007,25,No
2023-07-24,P060,S040,1,Yes
2023-12-01,P090,S014,50,No
2023-11-26,P065,S015,80,No
2023-05-17,P100,S002,0,Yes
2023-03-23,P038,S037,1,Yes
2023-08-10,P076,S018,8,Yes
2023-11-26,P045,S039,28,No
2023-01-08,P038,S014,93,No
2023-04-26,P019,S005,120,No
2023-07-24,P034,S049,123,No
2023-11-12,P075,S036,136,No
2023-05-07,P053,S036,23,No
2023-12-21,P053,S048,94,No
2023-02-04,P021,S024,17,Yes
2023-03-13,P087,S040,144,No
2023-03-21,P094,S031,107,No
2023-07-19,P083,S011,109,No
2023-03-13,P028,S019,8,Yes
2023-05-31,P037,S048,45,No
2023-02-12,P084,S046,25,No
2023-11-18,P050,S017,42,No
2023-01-17,P080,S002,8,Yes
2023-06-07,P052,S018,126,No
2023-11-18,P092,S049,63,No
2023-01-20,P070,S002,102,No
2023-06-03,P075,S045,69,No
2023-03-22,P085,S004,43,No
2023-12-21,P052,S009,25,No
2023-05-27,P015,S017,52,No
2023-02-04,P029,S002,121,No
2023-02-06,P090,S009,119,No
2023-02-23,P012,S022,24,No
2023-07-06,P017,S029,94,No
2023-10-24,P090,S027,69,No
2023-11-05,P020,S021,27,No
2023-02-27,P002,S018,131,No
2023-03-22,P077,S039,83,No
2023-06-12,P033,S044,130,No
2023-02-18,P003,S009,17,Yes
2023-07-03,P011,S035,65,No
2023-10-06,P072,S010,7,Yes
2023-12-02,P023,S026,24,No
2023-06-27,P020,S032,144,No
2023-01-17,P029,S029,19,Yes
2023-10-25,P004,S006,28,No
2023-04-24,P075,S047,137,No
2023-09-24,P020,S045,7,Yes
2023-03-02,P080,S025,9,Yes
2023-11-24,P084,S040,1,Yes
2023-11-29,P062,S009,102,No
2023-03-31,P060,S002,23,No
2023-07-18,P086,S036,3,Yes
2023-09-20,P096,S027,86,No
2023-04-21,P050,S020,90,No
2023-10-17,P090,S020,95,No
2023-03-22,P051,S001,67,No
2023-01-19,P020,S011,122,No
2023-06-19,P085,S038,13,Yes
2023-10-03,P048,S006,23,No
2023-04-21,P021,S018,56,No
2023-06-21,P016,S022,75,No
2023-11-09,P006,S030,53,No
2023-05-18,P066,S022,100,No
2023-03-06,P093,S018,115,No
2023-05-21,P080,S018,118,No
2023-04-10,P069,S001,137,No
2023-08-05,P040,S040,126,No
2023-04-09,P009,S020,145,No
2023-10-14,P099,S045,113,No
2023-06-23,P062,S023,34,No
2023-01-27,P049,S015,17,Yes
2023-12-27,P019,S038,127,No
2023-11-27,P066,S016,114,No
2023-01-11,P058,S009,17,Yes
2023-12-26,P008,S039,78,No
2023-04-16,P010,S025,103,No
2023-10-08,P014,S019,136,No
2023-06-20,P097,S018,120,No
2023-12-09,P083,S018,19,Yes
2023-11-05,P035,S014,147,No
2023-08-12,P059,S046,147,No
2023-02-19,P093,S035,72,No
2023-02-16,P005,S048,19,Yes
2023-07-23,P034,S012,94,No
2023-07-17,P031,S039,111,No
2023-10-21,P098,S034,77,No
2023-08-15,P033,S030,98,No
2023-01-21,P090,S029,71,No
2023-01-27,P099,S050,113,No
2023-06-01,P052,S037,19,Yes
2023-03-26,P068,S006,116,No
2023-08-02,P017,S039,117,No
2023-06-10,P013,S025,0,Yes
2023-03-11,P055,S048,123,No
2023-11-30,P029,S030,115,No
2023-03-30,P018,S019,61,No
2023-10-02,P073,S046,76,No
2023-09-21,P049,S011,123,No
2023-12-02,P049,S012,1,Yes
2023-11-27,P057,S035,76,No
2023-01-24,P083,S036,60,No
2023-03-03,P043,S018,43,No
2023-11-03,P002,S021,46,No
2023-08-20,P039,S008,144,No
2023-09-18,P080,S027,99,No
2023-01-25,P043,S012,63,No
2023-03-01,P053,S044,103,No
2023-12-30,P100,S029,142,No
2023-11-05,P001,S029,29,No
2023-12-07,P029,S019,113,No
2023-12-01,P057,S045,37,No
2023-10-29,P021,S050,79,No
2023-07-18,P038,S026,99,No
2023-01-18,P026,S050,144,No
2023-10-13,P071,S029,47,No
2023-09-30,P099,S035,147,No
2023-03-07,P070,S005,80,No
2023-08-07,P091,S011,27,No
2023-01-18,P034,S050,93,No
2023-08-10,P013,S036,122,No
2023-05-30,P011,S023,13,Yes
2023-08-15,P094,S039,91,No
2023-03-22,P034,S049,49,No
2023-07-31,P006,S003,1,Yes
2023-02-15,P053,S050,59,No
2023-06-10,P019,S019,4,Yes
2023-12-04,P084,S038,71,No
2023-10-21,P058,S021,49,No
2023-03-17,P083,S028,42,No
2023-05-22,P065,S013,87,No
2023-06-11,P052,S042,56,No
2023-06-13,P016,S024,9,Yes
2023-02-28,P027,S044,141,No
2023-11-23,P006,S015,46,No
2023-11-21,P099,S034,113,No
2023-03-27,P038,S035,119,No
2023-11-27,P049,S015,125,No
2023-11-15,P085,S035,80,No
2023-01-26,P019,S040,32,No
2023-05-07,P001,S040,140,No
2023-01-18,P009,S043,141,No
2023-01-06,P076,S032,138,No
2023-09-20,P015,S014,56,No
2023-08-27,P069,S040,50,No
2023-05-20,P014,S023,96,No
2023-01-31,P096,S026,47,No
2023-11-12,P021,S006,0,Yes
2023-11-25,P093,S010,54,No
2023-05-27,P009,S023,7,Yes
2023-02-18,P010,S004,42,No
2023-07-19,P062,S024,90,No
2023-08-19,P069,S036,141,No
2023-11-01,P037,S019,43,No
2023-10-26,P061,S016,108,No
2023-05-03,P005,S027,9,Yes
2023-02-05,P017,S004,83,No
2023-02-17,P008,S023,38,No
2023-10-01,P019,S045,149,No
2023-06-27,P029,S020,29,No
2023-06-29,P085,S042,117,No
2023-02-22,P092,S004,25,No
2023-09-16,P050,S047,75,No
2023-05-15,P047,S037,147,No
2023-05-29,P007,S044,64,No
2023-05-08,P057,S025,142,No
2023-03-02,P073,S031,103,No
2023-07-03,P043,S041,73,No
2023-01-20,P099,S002,143,No
2023-01-05,P096,S037,91,No
2023-03-20,P096,S043,149,No
2023-12-04,P069,S044,21,No
2023-09-17,P071,S023,9,Yes
2023-08-10,P069,S015,93,No
2023-05-13,P037,S042,117,No
2023-10-08,P100,S011,76,No
2023-09-15,P096,S033,90,No
2023-10-06,P089,S010,110,No
2023-01-29,P067,S002,16,Yes
2023-07-05,P033,S006,93,No
2023-04-13,P020,S031,17,Yes
2023-04-12,P032,S028,66,No
2023-10-20,P040,S004,4,Yes
2023-05-01,P092,S009,150,No
2023-01-20,P003,S048,38,No
2023-02-02,P037,S003,90,No
2023-08-11,P012,S040,121,No
2023-11-26,P053,S002,134,No
2023-11-28,P043,S013,4,Yes
2023-03-30,P046,S008,138,No
2023-09-09,P007,S037,149,No
2023-10-12,P068,S005,71,No
2023-08-10,P090,S025,75,No
2023-12-20,P079,S012,102,No
2023-03-31,P095,S043,111,No
2023-12-01,P049,S014,70,No
2023-07-12,P099,S034,89,No
2023-01-12,P026,S022,116,No
2023-11-28,P002,S037,69,No
